NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
0.15,0.0,0.0,0.01,0.17
0.0,0.0,0.17,0.0,0.17
0.13,0.03,0.0,0.0,0.17
0.0,0.16,0.0,0.01,0.17
0.14,0.01,0.0,0.02,0.17
0.0,0.0,0.17,0.0,0.17
0.0,0.0,0.17,0.0,0.17
0.08,0.07,0.0,0.02,0.17
0.0,0.0,0.16,0.01,0.17
0.08,0.06,0.0,0.02,0.17
0.06,0.04,0.05,0.02,0.17
0.13,0.02,0.0,0.02,0.17
0.13,0.04,0.0,0.01,0.17
0.1,0.01,0.05,0.01,0.17
0.13,0.04,0.0,0.01,0.17
0.05,0.07,0.02,0.02,0.17
0.0,0.0,0.17,0.0,0.17
0.1,0.02,0.04,0.0,0.17
0.0,0.13,0.0,0.04,0.17
0.13,0.03,0.0,0.01,0.17
0.12,0.04,0.0,0.0,0.17
0.12,0.04,0.0,0.0,0.17
0.0,0.0,0.17,0.0,0.17
0.16,0.0,0.0,0.01,0.17
0.15,0.01,0.0,0.01,0.17
0.0,0.0,0.17,0.0,0.17
0.04,0.11,0.0,0.02,0.17
0.0,0.0,0.17,0.0,0.17
0.0,0.0,0.17,0.0,0.17
0.08,0.07,0.0,0.01,0.17
0.12,0.04,0.0,0.01,0.17
0.0,0.0,0.17,0.0,0.17
0.15,0.0,0.0,0.02,0.17
0.15,0.01,0.0,0.01,0.17
0.11,0.04,0.0,0.02,0.17
0.08,0.06,0.0,0.02,0.17
0.13,0.03,0.0,0.0,0.17
0.12,0.04,0.0,0.01,0.17
0.12,0.04,0.0,0.0,0.17
0.11,0.02,0.03,0.01,0.17
0.13,0.02,0.0,0.02,0.17
0.08,0.06,0.0,0.02,0.17
0.14,0.01,0.0,0.01,0.17
0.0,0.0,0.17,0.0,0.17
0.08,0.07,0.0,0.02,0.17
0.0,0.0,0.17,0.0,0.17
0.12,0.04,0.0,0.01,0.17
0.0,0.0,0.17,0.0,0.17
0.0,0.0,0.17,0.0,0.17
0.07,0.0,0.08,0.02,0.17
0.0,0.0,0.17,0.0,0.17
0.01,0.0,0.15,0.0,0.17
0.0,0.13,0.0,0.03,0.17
0.11,0.02,0.02,0.01,0.17
0.12,0.04,0.0,0.01,0.17
0.04,0.04,0.08,0.01,0.17
0.15,0.0,0.0,0.01,0.17
0.14,0.01,0.0,0.02,0.17
0.15,0.01,0.0,0.0,0.17
0.15,0.01,0.0,0.0,0.17
0.15,0.01,0.0,0.0,0.17
0.0,0.0,0.16,0.0,0.17
0.13,0.02,0.0,0.01,0.16
0.05,0.03,0.06,0.02,0.16
0.08,0.06,0.0,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.13,0.02,0.0,0.01,0.16
0.13,0.0,0.0,0.03,0.16
0.0,0.0,0.16,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.16,0.0,0.0,0.0,0.16
0.12,0.04,0.0,0.0,0.16
0.05,0.04,0.06,0.02,0.16
0.15,0.0,0.0,0.01,0.16
0.14,0.01,0.0,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.13,0.02,0.0,0.02,0.16
0.12,0.02,0.0,0.02,0.16
0.07,0.08,0.0,0.02,0.16
0.12,0.03,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.11,0.03,0.0,0.02,0.16
0.12,0.0,0.03,0.01,0.16
0.07,0.05,0.03,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.11,0.04,0.0,0.01,0.16
0.06,0.05,0.03,0.02,0.16
0.13,0.0,0.02,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.0,0.14,0.0,0.02,0.16
0.13,0.03,0.0,0.0,0.16
0.11,0.0,0.04,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.0,0.0,0.15,0.01,0.16
0.12,0.04,0.0,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.02,0.03,0.11,0.01,0.16
0.12,0.04,0.0,0.0,0.16
0.15,0.0,0.0,0.01,0.16
0.14,0.01,0.0,0.01,0.16
0.06,0.1,0.0,0.0,0.16
0.11,0.04,0.0,0.01,0.16
0.11,0.04,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.07,0.05,0.03,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.12,0.04,0.0,0.0,0.16
0.0,0.0,0.16,0.0,0.16
0.09,0.03,0.03,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.13,0.01,0.0,0.02,0.16
0.12,0.04,0.0,0.0,0.16
0.0,0.0,0.15,0.01,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.0,0.0,0.16,0.0,0.16
0.0,0.0,0.15,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.12,0.03,0.0,0.01,0.16
0.12,0.02,0.0,0.02,0.16
0.08,0.06,0.0,0.02,0.16
0.15,0.0,0.0,0.01,0.16
0.05,0.1,0.0,0.01,0.16
0.07,0.04,0.03,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.0,0.0,0.16,0.0,0.16
0.12,0.03,0.0,0.0,0.16
0.11,0.03,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.13,0.02,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.12,0.03,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.08,0.06,0.0,0.02,0.16
0.14,0.01,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.08,0.06,0.0,0.02,0.16
0.12,0.02,0.0,0.02,0.16
0.14,0.0,0.01,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.15,0.0,0.0,0.01,0.16
0.12,0.03,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.12,0.03,0.0,0.0,0.16
0.0,0.0,0.16,0.0,0.16
0.09,0.06,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.12,0.03,0.0,0.0,0.16
0.13,0.02,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.0,0.0,0.16,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.15,0.0,0.0,0.01,0.16
0.12,0.04,0.0,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.14,0.01,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.14,0.0,0.0,0.01,0.16
0.12,0.03,0.0,0.0,0.16
0.15,0.0,0.0,0.01,0.16
0.11,0.01,0.03,0.01,0.16
0.0,0.14,0.0,0.02,0.16
0.08,0.07,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.15,0.0,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.09,0.05,0.0,0.02,0.16
0.11,0.04,0.0,0.0,0.16
0.0,0.0,0.15,0.01,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.0,0.0,0.12,0.04,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.13,0.03,0.0,0.0,0.16
0.0,0.0,0.12,0.04,0.16
0.12,0.0,0.03,0.01,0.16
0.0,0.15,0.0,0.01,0.16
0.05,0.02,0.08,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.08,0.03,0.03,0.02,0.16
0.0,0.15,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.08,0.06,0.0,0.02,0.16
0.11,0.04,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.12,0.03,0.0,0.01,0.16
0.14,0.01,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.08,0.06,0.0,0.03,0.16
0.14,0.01,0.0,0.01,0.16
0.03,0.01,0.11,0.0,0.16
0.0,0.1,0.02,0.04,0.16
0.15,0.0,0.0,0.01,0.16
0.06,0.05,0.02,0.03,0.16
0.08,0.07,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.16,0.0,0.0,0.0,0.16
0.07,0.07,0.0,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.1,0.05,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.13,0.02,0.0,0.01,0.16
0.14,0.01,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.14,0.0,0.0,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.09,0.05,0.0,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.13,0.02,0.0,0.01,0.16
0.0,0.14,0.0,0.02,0.16
0.05,0.0,0.09,0.01,0.16
0.0,0.0,0.15,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.12,0.03,0.0,0.01,0.16
0.11,0.02,0.02,0.01,0.16
0.02,0.09,0.0,0.04,0.16
0.09,0.03,0.04,0.0,0.16
0.0,0.0,0.16,0.0,0.16
0.11,0.03,0.0,0.02,0.16
0.11,0.04,0.0,0.0,0.16
0.0,0.0,0.15,0.01,0.16
0.14,0.01,0.0,0.01,0.16
0.0,0.0,0.15,0.0,0.16
0.14,0.01,0.0,0.01,0.16
0.07,0.07,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.1,0.04,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.15,0.0,0.0,0.01,0.16
0.0,0.13,0.0,0.03,0.16
0.15,0.0,0.0,0.01,0.16
0.04,0.09,0.0,0.03,0.16
0.11,0.04,0.0,0.0,0.16
0.04,0.03,0.08,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.0,0.0,0.15,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.1,0.04,0.0,0.01,0.16
0.01,0.01,0.13,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.13,0.0,0.01,0.01,0.16
0.11,0.03,0.0,0.02,0.16
0.14,0.0,0.0,0.01,0.16
0.0,0.0,0.15,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.12,0.03,0.0,0.0,0.16
0.14,0.01,0.0,0.01,0.16
0.11,0.04,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.1,0.0,0.04,0.02,0.16
0.14,0.0,0.0,0.01,0.16
0.14,0.01,0.0,0.01,0.16
0.03,0.0,0.12,0.0,0.16
0.0,0.13,0.0,0.03,0.16
0.0,0.0,0.16,0.0,0.16
0.11,0.04,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.12,0.02,0.0,0.01,0.16
0.11,0.04,0.0,0.0,0.16
0.12,0.03,0.0,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.1,0.02,0.03,0.01,0.16
0.12,0.03,0.0,0.0,0.16
0.06,0.05,0.04,0.02,0.16
0.12,0.03,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.14,0.0,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.08,0.06,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.13,0.01,0.0,0.01,0.16
0.14,0.0,0.0,0.01,0.16
0.0,0.0,0.16,0.0,0.16
0.09,0.06,0.0,0.01,0.16
0.03,0.1,0.0,0.03,0.16
0.07,0.06,0.0,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.14,0.0,0.0,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.08,0.06,0.0,0.02,0.16
0.0,0.0,0.16,0.0,0.16
0.14,0.0,0.0,0.01,0.16
0.07,0.02,0.06,0.01,0.16
0.15,0.0,0.0,0.01,0.16
0.11,0.04,0.0,0.0,0.16
0.13,0.01,0.0,0.01,0.16
0.06,0.07,0.0,0.02,0.16
0.09,0.06,0.0,0.01,0.16
0.09,0.06,0.0,0.01,0.16
0.05,0.09,0.0,0.02,0.16
0.14,0.01,0.0,0.01,0.16
0.11,0.04,0.0,0.0,0.16
0.09,0.06,0.0,0.01,0.15
0.02,0.01,0.12,0.01,0.15
0.09,0.06,0.0,0.01,0.15
0.12,0.02,0.0,0.01,0.15
0.15,0.0,0.0,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.0,0.0,0.14,0.01,0.15
0.11,0.02,0.01,0.01,0.15
0.08,0.06,0.0,0.02,0.15
0.04,0.08,0.0,0.03,0.15
0.1,0.04,0.0,0.01,0.15
0.08,0.06,0.0,0.02,0.15
0.13,0.02,0.0,0.01,0.15
0.07,0.07,0.0,0.02,0.15
0.08,0.05,0.0,0.02,0.15
0.14,0.0,0.0,0.01,0.15
0.08,0.06,0.0,0.02,0.15
0.14,0.01,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.12,0.01,0.01,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.08,0.06,0.0,0.02,0.15
0.14,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.08,0.06,0.0,0.02,0.15
0.12,0.03,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.13,0.01,0.0,0.01,0.15
0.07,0.06,0.0,0.03,0.15
0.12,0.03,0.0,0.0,0.15
0.0,0.13,0.0,0.03,0.15
0.12,0.02,0.0,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.12,0.03,0.0,0.0,0.15
0.12,0.03,0.0,0.0,0.15
0.13,0.01,0.0,0.02,0.15
0.0,0.14,0.0,0.02,0.15
0.07,0.06,0.01,0.01,0.15
0.08,0.06,0.0,0.02,0.15
0.14,0.01,0.0,0.01,0.15
0.09,0.06,0.0,0.01,0.15
0.14,0.01,0.0,0.0,0.15
0.14,0.01,0.0,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.14,0.01,0.0,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.05,0.09,0.0,0.02,0.15
0.11,0.03,0.0,0.01,0.15
0.12,0.02,0.0,0.01,0.15
0.05,0.06,0.02,0.02,0.15
0.13,0.01,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.07,0.07,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.09,0.06,0.0,0.01,0.15
0.11,0.0,0.04,0.01,0.15
0.12,0.01,0.02,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.07,0.06,0.0,0.02,0.15
0.07,0.06,0.0,0.02,0.15
0.08,0.01,0.05,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.13,0.01,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.13,0.01,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.1,0.03,0.0,0.02,0.15
0.14,0.0,0.0,0.01,0.15
0.12,0.02,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.07,0.02,0.06,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.13,0.01,0.0,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.05,0.02,0.0,0.08,0.15
0.0,0.14,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.05,0.04,0.05,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.08,0.02,0.04,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.12,0.02,0.0,0.02,0.15
0.12,0.01,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.11,0.04,0.0,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.11,0.03,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.14,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.09,0.04,0.0,0.01,0.15
0.12,0.02,0.0,0.02,0.15
0.05,0.08,0.0,0.02,0.15
0.08,0.05,0.0,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.13,0.0,0.01,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.11,0.03,0.0,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.08,0.0,0.04,0.02,0.15
0.0,0.0,0.15,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.06,0.04,0.05,0.01,0.15
0.13,0.01,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.07,0.06,0.0,0.02,0.15
0.14,0.0,0.0,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.0,0.09,0.04,0.02,0.15
0.0,0.13,0.0,0.02,0.15
0.04,0.07,0.03,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.11,0.03,0.0,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.02,0.0,0.13,0.01,0.15
0.12,0.03,0.0,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.09,0.04,0.0,0.03,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.04,0.09,0.02,0.15
0.04,0.0,0.1,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.07,0.06,0.0,0.02,0.15
0.08,0.05,0.0,0.02,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.09,0.06,0.15
0.12,0.03,0.0,0.0,0.15
0.12,0.03,0.0,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.12,0.03,0.0,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.02,0.03,0.08,0.02,0.15
0.13,0.01,0.0,0.01,0.15
0.05,0.08,0.0,0.02,0.15
0.0,0.0,0.15,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.13,0.0,0.0,0.01,0.15
0.12,0.02,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.12,0.03,0.0,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.12,0.01,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.14,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.1,0.04,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.11,0.03,0.0,0.0,0.15
0.11,0.04,0.0,0.0,0.15
0.06,0.01,0.07,0.01,0.15
0.11,0.03,0.0,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.08,0.06,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.13,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.04,0.05,0.04,0.02,0.15
0.14,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.14,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.13,0.01,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.11,0.03,0.0,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.11,0.03,0.0,0.0,0.15
0.11,0.03,0.0,0.0,0.15
0.0,0.0,0.15,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.11,0.04,0.0,0.01,0.15
0.1,0.0,0.01,0.03,0.15
0.07,0.02,0.05,0.02,0.15
0.11,0.03,0.0,0.01,0.15
0.01,0.11,0.0,0.03,0.15
0.11,0.03,0.0,0.01,0.15
0.13,0.01,0.0,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.13,0.0,0.01,0.01,0.15
0.13,0.0,0.0,0.01,0.15
0.11,0.02,0.0,0.01,0.15
0.11,0.03,0.0,0.0,0.15
0.08,0.06,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.03,0.08,0.01,0.03,0.15
0.08,0.06,0.0,0.01,0.15
0.0,0.0,0.14,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.15,0.0,0.0,0.0,0.15
0.09,0.0,0.03,0.03,0.15
0.0,0.0,0.15,0.0,0.15
0.08,0.06,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.0,0.14,0.0,0.15
0.06,0.08,0.0,0.01,0.15
0.09,0.04,0.0,0.01,0.15
0.11,0.04,0.0,0.0,0.15
0.05,0.08,0.0,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.13,0.0,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.14,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.0,0.13,0.0,0.01,0.15
0.13,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.09,0.04,0.0,0.01,0.15
0.12,0.02,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.08,0.06,0.0,0.01,0.15
0.1,0.04,0.0,0.0,0.15
0.11,0.03,0.0,0.0,0.15
0.08,0.06,0.0,0.01,0.15
0.11,0.02,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.14,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.07,0.06,0.0,0.02,0.15
0.0,0.0,0.15,0.0,0.15
0.13,0.0,0.0,0.01,0.15
0.07,0.06,0.0,0.02,0.15
0.07,0.06,0.0,0.01,0.15
0.13,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.1,0.04,0.0,0.0,0.15
0.1,0.04,0.0,0.0,0.15
0.13,0.0,0.0,0.01,0.15
0.0,0.0,0.15,0.0,0.15
0.14,0.0,0.0,0.01,0.15
0.11,0.03,0.0,0.01,0.15
0.0,0.0,0.14,0.01,0.15
0.04,0.03,0.05,0.02,0.15
0.0,0.13,0.0,0.02,0.15
0.1,0.04,0.0,0.0,0.15
0.13,0.0,0.01,0.01,0.15
0.11,0.03,0.0,0.0,0.15
0.0,0.0,0.14,0.0,0.14
0.11,0.03,0.0,0.01,0.14
0.09,0.0,0.04,0.01,0.14
0.07,0.06,0.0,0.02,0.14
0.12,0.01,0.0,0.02,0.14
0.07,0.06,0.0,0.02,0.14
0.07,0.06,0.0,0.02,0.14
0.02,0.0,0.13,0.0,0.14
0.03,0.03,0.07,0.02,0.14
0.0,0.0,0.14,0.0,0.14
0.11,0.03,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.13,0.0,0.0,0.01,0.14
0.08,0.05,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.1,0.03,0.0,0.01,0.14
0.07,0.03,0.02,0.03,0.14
0.08,0.05,0.0,0.01,0.14
0.07,0.06,0.0,0.02,0.14
0.07,0.06,0.0,0.02,0.14
0.0,0.0,0.14,0.0,0.14
0.0,0.0,0.14,0.0,0.14
0.1,0.04,0.0,0.0,0.14
0.07,0.06,0.0,0.02,0.14
0.08,0.05,0.0,0.01,0.14
0.08,0.05,0.0,0.01,0.14
0.13,0.0,0.0,0.01,0.14
0.13,0.0,0.0,0.01,0.14
0.12,0.02,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.07,0.06,0.0,0.02,0.14
0.13,0.0,0.0,0.01,0.14
0.11,0.03,0.0,0.0,0.14
0.11,0.0,0.0,0.03,0.14
0.07,0.05,0.0,0.02,0.14
0.0,0.0,0.14,0.0,0.14
0.0,0.0,0.14,0.0,0.14
0.1,0.03,0.0,0.01,0.14
0.08,0.05,0.0,0.01,0.14
0.08,0.05,0.0,0.01,0.14
0.1,0.04,0.0,0.0,0.14
0.11,0.02,0.0,0.02,0.14
0.0,0.12,0.0,0.02,0.14
0.13,0.0,0.0,0.01,0.14
0.0,0.11,0.0,0.03,0.14
0.08,0.05,0.0,0.01,0.14
0.09,0.04,0.0,0.01,0.14
0.13,0.0,0.0,0.01,0.14
0.07,0.05,0.0,0.02,0.14
0.12,0.01,0.0,0.01,0.14
0.07,0.05,0.0,0.02,0.14
0.07,0.05,0.0,0.02,0.14
0.1,0.03,0.01,0.01,0.14
0.0,0.12,0.0,0.03,0.14
0.08,0.05,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.11,0.02,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.1,0.04,0.0,0.0,0.14
0.0,0.0,0.14,0.0,0.14
0.07,0.05,0.0,0.02,0.14
0.13,0.0,0.0,0.01,0.14
0.02,0.1,0.0,0.02,0.14
0.05,0.08,0.0,0.02,0.14
0.0,0.0,0.13,0.01,0.14
0.0,0.0,0.13,0.01,0.14
0.13,0.0,0.0,0.01,0.14
0.11,0.03,0.0,0.0,0.14
0.09,0.03,0.01,0.01,0.14
0.0,0.11,0.0,0.03,0.14
0.13,0.0,0.0,0.01,0.14
0.07,0.0,0.06,0.01,0.14
0.09,0.0,0.04,0.01,0.14
0.01,0.1,0.0,0.03,0.14
0.0,0.0,0.14,0.0,0.14
0.07,0.05,0.0,0.02,0.14
0.12,0.01,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.0,0.0,0.14,0.0,0.14
0.07,0.05,0.0,0.02,0.14
0.13,0.0,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.11,0.03,0.0,0.01,0.14
0.01,0.1,0.0,0.02,0.14
0.11,0.03,0.0,0.01,0.14
0.11,0.03,0.0,0.01,0.14
0.06,0.0,0.08,0.01,0.14
0.1,0.03,0.0,0.01,0.14
0.13,0.0,0.0,0.01,0.14
0.03,0.0,0.11,0.0,0.14
0.13,0.0,0.0,0.01,0.14
0.13,0.0,0.0,0.01,0.14
0.1,0.04,0.0,0.0,0.14
0.0,0.0,0.14,0.0,0.14
0.06,0.03,0.03,0.02,0.14
0.08,0.05,0.0,0.01,0.14
0.07,0.05,0.0,0.02,0.14
0.07,0.0,0.06,0.01,0.14
0.11,0.03,0.0,0.01,0.14
0.0,0.0,0.14,0.0,0.14
0.0,0.0,0.14,0.0,0.14
0.11,0.03,0.0,0.01,0.14
0.0,0.0,0.13,0.01,0.14
0.0,0.01,0.13,0.0,0.14
